ScanNo,SumSn,ratio_0,ratio_1,ratio_5,ratio_10,ratio_10,ratio_5,ratio_1,ratio_0
57647,2.4949,0,0,0,0,0,0,0,0
57653,79.808,0.0014736,1.2542,2.3133,6.8668,5.3708,3.4527,0.73865,0.0019064
57678,142.88,0.0028113,0.75792,2.9863,6.4646,5.7942,3.4172,0.57537,0.0017022
57776,817.77,0.063804,0.58203,3.1672,6.9411,5.7629,2.9804,0.50199,0.00067666
57783,6.1451,0,0,0,0,0,0,0,0
57833,58.704,0.00094553,0.00032954,4.4712,5.3261,7.287,2.913,0.00045432,0.00096152
57846,646.07,0.0093685,0.62464,2.8702,6.8065,6.0079,3.0507,0.62154,0.0090984
57860,140.98,0.0086102,0.75148,2.5094,7.4844,5.3288,3.1356,0.77314,0.0084942
57870,211.38,0.0068905,0.30898,3.2076,7.2248,5.7884,2.8391,0.61908,0.0051478
57882,0,0,0,0,0,0,0,0,0
57889,85.634,0.0026877,0.82068,2.2034,6.814,5.8642,4.2885,0.0020935,0.004438
57900,210.69,0.00046778,0.73948,3.0393,7.1237,5.2693,3.2246,0.60265,0.0005456
57918,64.928,0.011435,0.0045621,2.1947,6.8683,6.2373,3.6307,1.0415,0.011425
5794,172.19,0.28858,0.59274,2.8357,5.8991,6.0486,3.3135,0.77988,0.24184
57946,488.82,0.0068394,0.5526,2.7957,7.0635,5.996,3.0452,0.53476,0.0054971
57994,75.506,0.0039598,0.62839,2.8827,6.9775,5.8581,2.9635,0.67999,0.005912
58038,91.459,1.26E-05,0.94125,2.8228,6.3744,6.1098,2.5323,1.2194,1.32E-05
58231,32.526,0,0,0,0,0,0,0,0
58366,251.8,3.21E-05,0.53058,2.5662,7.0147,5.9677,3.4145,0.50636,3.32E-05
5839,83.867,2.6182,1.434,1.991,3.01,3.4184,2.9828,2.1204,2.4251
5849,219.7,0.0067019,0.43695,2.9617,7.1352,6.2351,2.914,0.30408,0.0062479
6074,328.52,0.0064855,0.6977,3.085,6.8248,5.9841,2.9616,0.4343,0.0059774
6077,9.777,0,0,0,0,0,0,0,0
6103,418.36,0.011753,0.010984,3.5321,7.2591,5.9832,3.1836,0.007713,0.011555
6312,138.86,0.0065311,0.63351,3.0311,6.7628,6.0639,3.1025,0.39358,0.0061188
6359,284.59,0.0026919,0.52719,3.0078,7.1131,5.7789,3.0473,0.52096,0.0021878
6364,80.177,0.0065473,0.58024,3.3074,6.6605,6.05,2.801,0.58864,0.0057556
6373,439.81,0.0026146,0.0018262,3.3288,6.88,5.9951,3.1679,0.62181,0.001966
6514,132.04,0.72362,1.3022,2.5194,6.079,4.5066,2.8697,1.2061,0.79333
6525,88.923,0.005284,0.50127,2.9034,7.5111,6.0585,3.0128,0.0023918,0.0052906
6593,45.821,0,0,0,0,0,0,0,0
6627,2532.3,0.072082,0.79687,3.4602,6.9479,5.5424,2.7124,0.45375,0.01432
6630,89.515,0.76212,1.4845,4.178,6.8704,3.8068,2.2009,0.69716,0.00021919
6725,99.391,0.0011571,0.42251,2.3137,6.2924,6.8964,3.5599,0.51158,0.0024291
6730,55.674,0.0074276,1.2468,4.384,4.61,5.8527,3.8823,0.0057497,0.010961
6800,2073.7,0.14067,0.92508,3.9362,6.6432,5.4992,2.3885,0.4469,0.020321
6844,3703.5,0.13497,1.061,3.7127,6.8674,5.2627,2.5436,0.41719,0.00041077
6862,407.82,0.0066288,0.45881,2.7975,7.2599,5.9146,2.9263,0.63051,0.0057153
6916,191.87,1.2216,0.84521,2.5715,5.5863,5.6182,2.9388,1.2047,0.013761
6927,149.32,0.0065551,0.60627,2.7308,6.9584,6.3748,2.7665,0.55119,0.0055304
6967,874.86,0.0065921,0.52017,2.8209,6.973,6.0086,3.0874,0.57753,0.0057712
6971,7.5242,0,0,0,0,0,0,0,0
6974,484.48,0.0068245,0.57623,3.019,6.8598,5.9845,3.042,0.50572,0.0058056
6990,165.77,0.40756,0.80067,2.8657,6.5085,5.5038,2.8705,0.77477,0.26851
7048,316.58,0.0024143,1.1177,3.1746,6.6636,6.011,2.4011,0.62524,0.0043717
7192,224.6,0.0065298,0.59423,2.5003,6.8192,6.1439,3.3343,0.59586,0.0057393
7196,65.428,0.011414,0.010662,3.768,6.7503,6.1732,3.2686,0.0066107,0.011181
7243,183.62,0.005136,1.0503,2.9988,6.5784,5.5196,3.8406,0.0020701,0.0051612
7259,444.82,0.0066412,0.46599,2.9642,6.9391,5.9468,3.1218,0.5498,0.0057807
7262,91.289,0.01155,0.010983,2.8227,7.2686,6.2872,3.5807,0.0069471,0.011335
7312,117.15,0.01426,1.6786,2.8313,6.1599,4.4939,3.0739,1.7363,0.011865
7344,223.68,0.0026655,0.55345,2.7809,6.9729,5.9123,3.2081,0.56754,0.0021469
7392,717.3,0.0065863,0.51386,2.862,7.0348,6.1098,2.8603,0.60693,0.0058225
7413,360.8,0.011332,0.0096808,3.2711,7.3128,5.7401,3.6371,0.0068148,0.011017
7419,293.7,0.0023488,1.0338,4.1075,7.0504,5.1579,2.4512,0.19174,0.005173
7421,193.76,0.0067398,0.33743,3.1269,6.7822,6.2089,2.9338,0.5984,0.0055752
7471,192.26,0.0043008,0.0030592,3.478,6.9233,5.7016,3.8836,0.0019021,0.0041811
7486,148.73,0.00067251,0.80298,2.3926,6.2576,5.7349,3.1477,1.1596,0.50389
7510,342.48,0.65278,0.86293,2.4057,6.2335,5.362,3.1647,0.86524,0.4532
7511,1806.4,0.0065342,0.61127,2.9988,6.9581,5.8934,3.0067,0.51944,0.0058544
7527,543.41,0.012168,0.40746,2.4535,6.6776,6.1203,3.7065,0.60621,0.016168
7538,65.227,0.011067,0.010658,2.5821,7.9642,6.1827,3.2328,0.0056237,0.010785
7586,93.033,0.0051683,0.61242,2.572,7.8026,6.0854,2.9149,0.0022673,0.0052067
7607,1136.1,2.3927,2.1676,2.5919,2.9642,2.949,2.6241,2.411,1.8994
7647,87.128,0.92669,1.6378,2.786,5.5981,5.1019,2.296,1.6529,0.00069715
7664,221.35,0.011941,0.53442,3.0967,7.2292,6.5389,2.3356,0.2392,0.013955
7736,2848.6,0.04066,0.67301,3.7175,6.4764,5.9919,2.6355,0.45033,0.014667
7763,382.81,0.0065406,0.59747,2.6077,7.106,5.9761,3.1448,0.55572,0.0057542
7830,781.04,0.16106,1.1254,3.664,6.6201,5.2342,2.4672,0.56437,0.1636
7831,281.04,3.0383,1.6651,2.3214,2.6091,2.3326,3.1277,2.3995,2.5064
7860,0,0,0,0,0,0,0,0,0
7889,93.979,0.0093182,0.0025692,3.0332,6.516,6.0546,3.0425,1.3318,0.009949
7898,326.29,0.0068021,0.56467,2.8237,7.1129,5.7616,3.063,0.66207,0.0052284
7929,1576.1,0.05846,0.93056,4.0405,6.6919,5.2352,2.5501,0.47865,0.014636
7933,15.292,0,0,0,0,0,0,0,0
8049,190.16,0.0025588,1.3667,2.9182,5.1835,5.326,3.099,1.0866,1.0174
8084,1881.3,0.082208,0.96259,4.5167,6.4984,4.9766,2.5136,0.44793,0.0020208
8176,314.53,0.015101,1.379,3.0051,5.5548,5.2816,3.0571,1.6958,0.011567
8193,101.49,0.015077,1.4865,3.1695,5.044,5.2365,3.3703,1.6666,0.011621
8388,30.107,0,0,0,0,0,0,0,0
8403,1670.9,0.0032827,0.66796,2.963,6.726,5.7285,2.997,0.67865,0.2357
8417,482.45,0.011504,0.0098982,3.0583,7.3094,5.9802,3.6122,0.0073184,0.011211
8468,260.36,0.0068687,0.51353,2.8136,6.9998,5.8245,3.4964,0.33904,0.00616
8479,10.706,0,0,0,0,0,0,0,0
8532,72.293,0.011421,0.0099474,2.8611,7.0862,6.3258,3.6875,0.0069816,0.01111
8549,26.318,0,0,0,0,0,0,0,0
8563,35.59,0,0,0,0,0,0,0,0
8602,238.56,0.0065872,0.49617,3.0241,7.3222,5.4216,3.0368,0.68685,0.005694
8604,394.49,0.10012,0.60908,3.5733,6.2624,5.9151,2.8237,0.62117,0.095149
8614,5567,0.0025184,0.99546,3.8026,6.9378,5.4096,2.4407,0.40667,0.0045717
8619,3198.7,0.014486,0.53701,2.9541,7.0198,6.1136,2.7487,0.59921,0.013064
8648,183.76,0.0086762,0.9282,3.7668,7.0462,5.7627,2.4681,0.0073726,0.011938
8675,891.9,0.0068371,0.48768,2.8829,6.9778,6.0261,3.1267,0.48589,0.0060838
8786,507.62,0.28827,0.78443,3.0475,6.6159,5.3027,2.985,0.73534,0.2409
8839,347.54,0.0030617,0.54308,3.2537,7.152,5.7437,2.8507,0.45144,0.0023488
8847,429.55,0.015577,0.4786,3.0409,7.1712,5.7801,3.166,0.33306,0.014613
8848,374.05,0.0029508,0.58906,2.9784,6.4491,5.9467,3.2166,0.71274,0.10443
8866,1033.7,0.65822,0.95233,2.482,5.7226,5.271,3.0759,1.154,0.68403
8876,384.73,0.0153,0.58946,3.0798,6.7444,5.8946,3.12,0.54224,0.014169
8890,355.02,1.9254,1.2784,2.811,4.6589,3.6766,2.3913,1.6992,1.5593
8900,492.09,0.015359,0.58547,2.9123,7.2235,5.7938,2.8934,0.56227,0.01388
8914,137.34,0.011439,0.0099368,2.8979,7.3402,5.9863,3.7361,0.0070558,0.011135
8941,838.05,0.015336,0.52526,3.0382,6.9693,5.8616,3.1224,0.45343,0.014416
9001,55.896,0.0064207,0.81105,3.2401,10.593,5.3305,0.0028955,0.007651,0.0081735
9003,194.58,0.0065128,0.6329,2.5521,7.2909,5.7734,3.0961,0.64267,0.0053669
9021,102.83,0.0058195,0.0039046,3.456,6.4224,5.573,3.5199,1.0147,0.0044093
9035,926.39,0.0065345,0.61266,2.8903,7.0374,6.1098,2.8144,0.5231,0.0058234
9041,2376.9,0.077412,0.89961,4.0826,6.6394,5.5224,2.4081,0.36964,0.00082055
9083,189.46,0.0064953,0.73212,3.0174,7.1762,5.9603,2.673,0.42865,0.0057496
9184,235.25,1.2329,1.3647,2.7442,5.029,4.5631,2.674,1.419,0.97324
9222,467.02,0.21754,0.91123,3.1464,7.0671,5.1081,2.9688,0.57928,0.0015079
9234,114.57,0.0046785,1.413,3.2663,6.3377,5.7322,3.239,0.0021568,0.0050933
9252,45.904,0,0,0,0,0,0,0,0
9258,271.21,0.0066378,0.4746,2.8997,7.4724,5.7176,2.8715,0.55185,0.0057442
9272,431.03,0.0027955,0.59614,2.9232,6.9215,5.9472,3.1725,0.43444,0.0022167
9332,33.807,0,0,0,0,0,0,0,0
9344,431.14,0.006542,0.60368,2.6655,7.0797,5.8557,3.2199,0.56345,0.0056513
9361,1770.2,0.031212,0.55605,2.8835,7.1342,6.0293,2.843,0.52034,0.002329
9463,1375.2,0.015243,0.61974,2.8011,7.1787,5.962,2.8845,0.52438,0.014329
9468,406.84,0.097405,0.53159,2.9493,6.6387,5.7414,3.5267,0.51248,0.0023995
9470,1475.4,0.36624,0.69081,2.827,6.5797,5.465,2.9197,0.81644,0.33516
9518,135.14,0.0023758,0.88316,2.7852,6.7418,5.3342,3.1975,1.054,0.0016756
9559,237.11,0.0067071,0.45425,2.7758,7.4155,5.8444,3.1752,0.32212,0.006098
9598,21.522,0,0,0,0,0,0,0,0
9694,1114,0.0067047,0.79781,3.1346,6.4412,5.8916,2.9629,0.75957,0.0056278
9716,703.9,0.17636,0.93976,3.5238,6.593,5.5099,2.6746,0.58109,0.0015059
9763,204.82,0.0043839,0.0033178,2.7727,7.3356,6.0142,3.8636,0.0019329,0.0042565
9776,3805.8,0.11653,1.0715,3.9167,6.8414,5.1839,2.4902,0.37916,0.00058261
9803,470.83,0.006811,0.65332,3.134,6.7451,6.1775,2.8163,0.46109,0.0058771
9804,421.39,0.36223,0.92374,2.8508,6.4972,5.3761,2.7839,0.84383,0.36214
9812,27.151,0,0,0,0,0,0,0,0
9860,173.52,0.015549,0.5713,3.2318,6.7933,5.781,3.0498,0.54314,0.014156
9900,112.86,0.011347,0.010258,2.2452,7.858,6.7129,3.1448,0.0065311,0.010971
9912,382.86,0.0077234,1.1279,3.9648,6.9856,5.4621,2.0376,0.40131,0.012763
9939,1696.2,0.26852,0.91763,3.8174,6.9907,5.126,2.3011,0.50818,0.070488
9954,1078.7,0.0032214,0.55667,3.1249,6.8401,5.8148,3.1,0.50472,0.05558
9960,0.0010487,0.50031,2.2171,6.8681,6.3428,3.3571,0.71152,0.0020192,
